ID,Name
5372,Казым-Мыс
1923662,Когалым
5373,Кондинское
5374,Красноселькуп
5375,Лабытнанги
3473821,Ларьяк
6454651,Мегион
5376,Мужи
2812698,Муравленко
5377,Надым
5378,Находка
5379,Нефтеюганск
5380,Нижневартовск
5381,Нижняя Тавда
5382,Новый Уренгой
5383,Ноябрьск
5384,Нягань
5385,Октябрьское
5386,Омутинский
5387,Радужный
5388,Салехард
5389,Сладково
5390,Советский
5391,Сургут
5392,Тазовский
5393,Тарко-Сале
5394,Тобольск
5395,Тюмень
5396,Уват
11911051,Унъюган
5397,Упорово
5398,Урай
5399,Ханты-Мансийск
5400,Юрибей
5401,Ялуторовск
5402,Яр-Сале
5403,Ярково
5405,Алнаши
5406,Балезино
5407,Вавож
5408,Воткинск
5409,Глазов
5410,Грахово
5411,Дебесы
5412,Завьялово
5413,Игра
5414,Ижевск
5415,Кама
5416,Камбарка
5417,Каракулино
5418,Кез
5419,Кизнер
5420,Киясово
5421,Красногорское
5422,Можга
5423,Сарапул
5424,Селты
5425,Сюмси
5426,Ува
5427,Устинов
5428,Шаркан
5429,Юкаменское
5430,Якшур-Бодья
5431,Яр
5433,Базарный Сызган
5434,Барыш
5435,Большое Нагаткино
5436,Вешкайма
5437,Глотовка
5438,Димитровград
5439,Игнатовка
5440,Измайлово
5441,Инза
5442,Ишеевка
5443,Канадей
5444,Карсун
5445,Кузоватово
5446,Майна
5447,Новая Малыкла
5448,Новоспасское
5449,Павловка
5450,Радищево
5451,Сенгилей
5452,Старая Кулатка
5453,Старая Майна
5454,Сурское
5455,Тереньга
5456,Ульяновск
5457,Чердаклы
5459,Аксай
5460,Дарьинское
5461,Деркул
5462,Джамбейты
5463,Джаныбек
5464,Казталовка
5465,Калмыково
5466,Каратобе
5467,Переметное
5468,Сайхин
5469,Уральск
5470,Федоровка
5471,Фурманово
5472,Чапаев
5474,Амурск
5475,Аян
5476,Березовый
5477,Бикин
5478,Бира
5479,Биракан
5480,Богородское
5481,Болонь
5482,Ванино
5483,Волочаевка Вторая
5484,Высокогорный
5485,Вяземский
5486,Горный
5487,Гурское
5488,Дормидонтовка
5489,Заветы Ильича
5490,Известковый
5491,Иннокентьевка
5492,Комсомольск-на-Амуре
5493,Ленинское
5494,Нелькан
5495,Николаевск-на-Амуре
5496,Облучье
5497,Охотск
5498,Переяславка
5499,Смидович
5500,Советская Гавань
5501,Софийск
5502,Троицкое
5503,Тугур
5504,Хабаровск
5505,Чегдомын
5506,Чумикан
4093692,Абакан
2316517,Саяногорск
279078,Аган
11910622,Игрим
7717502,Излучинск
12364794,Лангепас
4041912,Лянтор
4778522,Мегион
6113699,Нефтеюганск
2499035,Нижневартовск
7593225,Нягань
10688837,Покачи
12370243,Приобье
11569394,Пыть-Ях
11567319,Радужный
5020681,Сургут
11569100,Урай
7718652,Ханты-Мансийск
4156345,Югорск
5508,Агаповка
5509,Аргаяш
5510,Аша
5511,Бакал
5512,Бреды
5513,Варна
5514,Верхнеуральск
5515,Верхний Уфалей
5516,Еманжелинск
5517,Златоуст
5518,Карабаш
5519,Карталы
5520,Касли
5521,Катав-Ивановск
5522,Копейск
5523,Коркино
5524,Кунашак
5525,Куса
5526,Кыштым
5527,Магнитогорск
5528,Миасс
4285519,Озерск
5529,Октябрьское
5530,Пласт
5531,Сатка
5532,Сим
2005016,Снежинск
3408643,Трехгорный
5533,Троицк
5534,Увельский
5535,Уйское
5536,Усть-Катав
5537,Фершампенуаз
5538,Чебаркуль
5539,Челябинск
5540,Чесма
5541,Южно-Уральск
5542,Юрюзань
5544,Аргун
5545,Грозный
5546,Гудермез
5547,Малгобек
5548,Назрань
5549,Наурская
5550,Ножай-Юрт
5551,Орджоникидзевская
5552,Советское
5553,Урус-Мартан
5554,Шали
5556,Агинское
5557,Аксеново-Зиловское
5558,Акша
5559,Александровский Завод
5560,Амазар
5561,Арбагар
5562,Атамановка
5563,Балей
5564,Борзя
5565,Букачача
5566,Газимурский Завод
5567,Давенда
5568,Дарасун
5569,Дровяная
5570,Дульдурга
5571,Жиндо
5572,Забайкальск
5573,Итака
5574,Калга
5575,Карымское
5576,Кличка
5577,Ключевский
5578,Кокуй
5579,Краснокаменск
5580,Красный Чикой
5581,Кыра
5582,Моготуй
5583,Могоча
5584,Нерчинск
5585,Нерчинский Завод
5586,Нижний Часучей
5587,Оловянная
5588,Первомайский
5589,Петровск-Забайкальский
5590,Приаргунск
5591,Сретенск
5592,Тупик
5593,Улеты
5594,Хилок
5595,Чара
5596,Чернышевск
5597,Чита
5598,Шелопугино
5599,Шилка
5601,Алатырь
5602,Аликово
5603,Батырева
5604,Буинск
5605,Вурнары
5606,Ибреси
5607,Канаш
5608,Киря
5609,Комсомольское
5610,Красноармейское
5611,Красные Четаи
5612,Кугеси
5613,Мариинский Посад
5614,Моргауши
5615,Новочебоксарск
5616,Порецкое
5617,Урмары
5618,Цивильск
5619,Чебоксары
5620,Шемурша
5621,Шумерля
5622,Ядрин
5623,Яльчики
5624,Янтиково
2415620,Анадырь
6711408,Билибино
5498759,Губкинский
12371093,Заполярный
5252498,Муравленко
5908547,Надым
5020365,Новый Уренгой
7717702,Ноябрьск
5641077,Пуровск
5019404,Салехард
10499269,Тарко
5626,Андропов
5627,Берендеево
5628,Большое Село
5629,Борисоглебский
5630,Брейтово
5631,Бурмакино
5632,Варегово
5633,Волга
5634,Гаврилов Ям
5635,Данилов
5636,Любим
5637,Мышкино
5638,Некрасовское
5639,Новый Некоуз
5640,Переславль-Залесский
5641,Пошехонье-Володарск
5642,Ростов
5643,Рыбинск
5644,Тутаев
5645,Углич
5646,Ярославль
6,Балларат
7,Бендиго
8,Варрнамбул
9,Водонга
10,Гилонг
11,Мелтон
12,Мельбурн
13,Милдура
14,Траралгон
15,Шеппартон
17,Бунбури
18,Гералдтон
19,Калгурли
20,Мандурах
21,Олбани
22,Перт
24,Брисбен
25,Бундаберг
26,Гладстон
27,Каирнс
28,Калундра
29,Маккей
30,Мариборо
31,Маунт-Иса
32,Рокхамптон
33,Таунсвилл
34,Тувумба
36,Албури
37,Армидейл
38,Батурст
39,Брокен-Хилл
40,Вагга-Вагга
41,Воллонгонг
42,Гоулбурн
43,Дуббо-Дуббо
44,Коффс-Харбор
45,Куэнбиан
46,Лисмор
47,Ньюкастл
48,Оранж
49,Сидней
50,Тамворт
52,Алис Спрингс
53,Дарвин
55,Девонпорт
56,Лаункестон
57,Хобарт
59,Канберра
61,Аделаида
62,Маунт-Гамбир
278090,Айзенштадт
278094,Амштеттен
278105,Брегенц
278126,Гмунден
278133,Дорнбирн
278146,Инсбрук
278156,Кицбюэль
278170,Куфштайн
278179,Майрхофен
278245,Трибен
278256,Фельдкирх
278258,Филлах
278261,Фрайштадт
65,Вена
67,Велс
68,Линц
69,Стир
71,Зальцбург
73,Виллач
74,Клагенфурт
76,Венер-Нойштадт
10502867,Мистельбах
78,Грац
79,Иннсбрук
80,Леобен
83,Агдам
84,Агдаш
85,Агджабеди
86,Аджикенд
87,Акстафа
88,Али-Байрамлы
89,Алунитаг
90,Артем-Остров
91,Астара
92,Ахсу
93,Баку
94,Балаханы
95,Банк
96,Барда
97,Белоканы
278009,Биласувар
98,Бинагади
99,Бирмай
100,Бузовна
101,Варташен
102,Гадрут
103,Геокчай
104,Гобустан
105,Горадиз
106,Гэтргян
107,Дальмамедли
108,Дашкесан
109,Джалилабад
110,Джебраил
111,Дивичи
112,Евлах
113,Ждановск
114,Закаталы
115,Зангелан
116,Зардоб
117,Имишли
118,Исмаиллы
119,Истису
120,Казанбулак
121,Казах
122,Кази-Магомед
123,Карачала
124,Касум-Исмаилов
125,Кахи
126,Кедабек
127,Кельбаджар
128,Кергез
129,Кировобад
130,Кировск
131,Кировский
132,Куба
133,Кубатлы
134,Куткашен
135,Кюрдамир
136,Ленкорань
137,Лерик
138,Маргуни
139,Мардакерт
140,Масаллы
141,Маштага
142,Мингечаур
143,Мир-Башир
144,Нафталан
145,Нефтечала
146,Пушкино
147,Саатлы
148,Сабирабад
149,Сабуичи
150,Сальяны
151,Сиазань
152,Сумгаит
153,Тауз
154,Уджары
155,Физули
156,Ханлар
157,Хачмас
158,Худат
159,Шамхор
160,Шаумяновск
161,Шеки
162,Шемаха
163,Ярдымлы
165,Степанокерт
166,Шуша
168,Джульфа
169,Ильичевск
170,Нахичевань
171,Ордубад
172,Шахбуз
175,Ангуилья
176,Сомбреро
179,Азул
180,Байя-Бланка
181,Буэнос-Айрес
182,Кампана
183,Ла-Плата
184,Мар-дель-Плата
185,Мерседес
186,Некочеа
187,Олаварриа
188,Пергамино
189,Пунта-Альта
190,Сан-Николас
191,Тандил
192,Трес-Арройос
193,Чивилкой
195,Хухуй
197,Катамарка
199,Альта-Грасия
200,Вилла-Мариа
201,Кордова
202,Рио-Куарто
203,Сан-Франсиско
205,Гойя
206,Корриентес
208,Женераль-Рока
209,Санта-Роза
211,Ла-Риойя
213,Мендоза
214,Сан-Рафаель
216,Посадас
218,Ньюкуэн
220,Салта
222,Сан-Луис
224,Сан-Хуан
226,Рио-Галльегос
228,Росарио
229,Санта-Фе
231,Сантьяго-дел-Эстеро
233,Тукуман
235,Формоза
237,Пресиденсиа-Рокуэ-Сенз
238,Ресистенсиа
240,Комодоро-Ривадавия
242,Конкордиа
243,Консепсион-дель-Уругвай
244,Парана
278010,Апаран
278011,Ванадзор
4121579,Гюмри
4267241,Раздан
278012,Севан
247,Ереван
7716144,Балайм
250,Антополь
251,Барановичи
252,Белоозерск
253,Береза
254,Береза Картуска
255,Брест
256,Высокое
257,Ганцевичи
258,Городище
259,Давид-Городок
260,Домачево
261,Дрогичин
262,Жабинка
263,Ивацевичи
264,Каменец
265,Кобрин
266,Лунинец
267,Ляховичи
268,Малорита
269,Минск
270,Пружаны
271,Столин
273,Барань
274,Бегомль
275,Бешенковичи
276,Богушевск
277,Браслав
278,Верхнедвинск
279,Ветрино
280,Видзы
281,Витебск
282,Воропаево
283,Глубокое
284,Городок
285,Дисна
286,Докшицы
287,Друя
288,Дубровно
289,Езерище
290,Лепель
291,Лиозно
292,Миоры
293,Новополоцк
294,Орша
295,Полоцк
296,Поставы
297,Россоны
298,Сенно
299,Толочин
300,Ушачи
301,Чашники
302,Шарковщина
303,Шумилино
305,Белицк
306,Большевик
307,Брагин
308,Буда-Кошелево
309,Василевичи
310,Васильевка
311,Ветка
312,Гомель
313,Добруш
314,Ельск
315,Житковичи
316,Жлобин
317,Калинковичи
318,Корма
319,Лельчицы
320,Лоев
321,Мозырь
322,Наровля
323,Октябрьский
324,Петриков
325,Речица
326,Рогачев
327,Светлогорск
328,Хойники
329,Чечерск
331,Большая Берестовица
332,Волковыск
333,Вороново
334,Гродно
12363228,Дятлово
335,Желудок
336,Зельва
337,Ивье
338,Козловщина
339,Кореличи
340,Лида
341,Мосты
342,Новогрудок
343,Островец
344,Ошмяны
345,Свислочь
346,Слоним
347,Сморгонь
348,Щучин
350,Березино
351,Бобр
352,Борисов
353,Вилейка
354,Воложин
355,Городея
356,Дзержинск
357,Жодино
358,Заславль
359,Зеленый Бор
360,Ивенец
361,Клецк
362,Копыль
363,Крупки
364,Логойск
365,Марьина Горка
367,Молодечно
368,Мядель
369,Несвиж
366,Пинск
370,Слуцк
371,Смолевичи
372,Солигорск
373,Старые Дороги
374,Столбцы
375,Узда
376,Червень
378,Белыничи
379,Бобруйск
380,Быхов
381,Глуск
382,Глуша
383,Горки
384,Гродзянка
385,Елизово
386,Кировск
387,Климовичи
388,Кличев
389,Костюковичи
390,Краснополье
391,Кричев
392,Круглое
393,Могилев
394,Мстиславль
395,Осиповичи
396,Славгород
397,Хотимск
398,Чаусы
399,Чериков
400,Шклов
403,Белиз-Сити
406,Антверпен
407,Мешлен
278096,Арлон
278107,Брюгге
278124,Гент
278186,Монс
278192,Намюр
278264,Хасселт
409,Брюссель
411,Алост
412,Сант-Никлас
414,Бруже
415,Куртра
416,Роселар
418,Генк
420,Льеж
421,Сераинг
423,Ла-Лювьер
424,Шарлеруа
427,Гамильтон
278091,Албена
278103,Боровец
278118,Враца
2183651,Добрич
278137,Елхово
278142,Золотые Пески
278149,Камчия
278167,Кранево
278171,Кюстендил
278175,Ловеч
278185,Михайловград
278213,Разград
278220,Русе
278221,Сандански
278224,Свиленград
278226,Свиштов
278246,Тырговиште
278263,Хасково
278269,Шабла
430,Бургас
432,Варна
434,Велико Тарново
435,Горна Джумая
437,Видин
439,Габрово
441,Пазарджик
443,Перник
445,Плевен
447,Асеновград
10505384,Карлово
448,Пловдив
450,Рус
452,Силистра
454,Сливен
456,София
458,Казанлак
459,Стара Загора
461,Димитровград
462,Кхасково
464,Шумен
466,Ямбол
469,Рио-Бранко
471,Арапирака
472,Макейо
474,Манаус
476,Макапа
478,Алагойнас
479,Байя
480,Виториа-да-Конкиста
481,Витория
482,Жекуи
483,Жуазейро
484,Илхеус
485,Итабуна
486,Итапетинга
487,Сальвадор
488,Санта-Мария
489,Фейра-де-Сантана
491,Анаполис
492,Гояния
494,Бакабаль
495,Кахиас
496,Сан-Луис
498,Куйяба
500,Кампо-Гранде
501,Корумба
502,Трес-Лагоас
504,Арха
505,Барбасена
506,Белу-Оризонти
507,Варгина
508,Говернадор-Валадарес
509,Дивинополис
510,Жуис-де-Фора
511,Итажуба
512,Каратинга
513,Катагуасес
514,Монтес-Кларос
515,Пассос
516,Покос-де-Кальдас
517,Сан-Жоау-дель-Рей
518,Теофилу-Отони
519,Убераба
520,Уберландиа
522,Белен
523,Сантарем
525,Жоао-Пессоа
526,Кажазейрас
528,Кампина-Гранде
529,Куритиба
530,Лондрина
531,Паранагуа
532,ПонтахГросса
534,Гаранхунс
535,Каруару
536,Олинда
537,Петролина
538,Ресифе
540,Парнаиба
541,Тересина
543,Вольта-Редонда
544,Кампос
545,Масау
546,Нитерои
547,Параиба-ду-Сул
548,Петрополис
549,Рио-де-Жанейро
551,Кайку
552,Моссору
553,Наталь
555,Алегрете
556,Баге
557,Кахиас-до-Сул
558,Качоэйра-до-Сул
559,Круз-Альта
560,Пассо-Фундо
561,Пелотас
562,Порту-Алегри
563,Рио-Гранде
564,Сан-Леопольдо
565,Сантана-до-Ливраменто
566,Санто-Ангело
567,Уругвайяна
569,Порту-Велью
571,Аракатуба
572,Арараквира
573,Барретос
574,Бауру
575,Бебедоуро
576,Ботукату
577,Жау
578,Жундиаи
579,Кампинас
580,Катандува
581,Лимейра
582,Линс
583,Марилия
584,Пиракикаба
585,Пресиденте-Пруденте
586,Рибейрао-Прето
587,Сан-Бернардо-ду-Кампу
588,Сан-Жоау-да-Боа-Виста
589,Сан-Паулу
590,Сан-Хосе-до-Рио-Прето
591,Сантос
592,Сорокаба
593,Таубати
594,Франка
596,Арагуари
597,Блуменау
598,Жоинвиле
599,Итажаи
600,Лахес
601,Тубарао
602,Флорианополис
604,Жуазейру-ду-Норте
605,Игуату
606,Крато
607,Собраль
608,Форталеза
610,Аракажу
612,Бразилия
614,Качоэйру-де-Итапемирим
615,Колатина
618,Абингдон
619,Айлесбюри
620,Аккрингтон
621,Алдершот
622,Алтринчам
623,Андовер
624,Аштон-андер-Лин
625,Аштон-ин-Макерфилд
626,Байдфорд
627,Банбери
628,Банстед
629,Барнли
630,Барнсли
631,Барнстапл
632,Барроу-ин-Фарнесс
633,Бартон-он-Трент
634,Бас
635,Басингсток
636,Батли
637,Беверли
638,Бедворт
639,Бедфорд
640,Бексли
641,Бервик-он-Твид
642,Биркенхед
643,Бирмингем
644,Бистон
645,Бишоп-Окленд
646,Блэкберн
647,Блэкпул
648,Болтон
649,Боримут
650,Бостон
651,Брадфорд
652,Брайтон
653,Брентвуд
654,Бриджуотер
655,Бридлингтон
656,Бристоль
657,Бромсгров
658,Бури
659,Бури-Сант-Эдмондс
660,Бутл
661,Валласи
662,Валлсенд
663,Валсалл
664,Валтон
665,Варвик
666,Варрингтон
667,Ватерлоо
668,Ватфорд
669,Вейкфилд
670,Велвин-Гарден-Сити
671,Вест-Бромвич
672,Вестон-супер-Мар
673,Виган
674,Виднес
675,Вимоут
676,Виндзор
677,Винчестер
678,Висбеч
679,Вокинг
680,Вокингем
681,Ворчестер
682,Вулвергемптон
683,Гейтшид
684,Глоссоп
685,Глочестер
686,Годалминг
687,Голборн
688,Госпорт
689,Госфорт
690,Грантхем
691,Гримсби
692,Грисби
693,Грэйт-Ярмут
694,Гуилдфорд
695,Дадли
696,Дарлингтон
697,Дартфорд
698,Дерби
699,Джерроу
700,Донкастер
701,Дувр
702,Дурхем
703,Дьюсбури
704,Ексетер
705,Ипсвич
706,Ист-Гринстед
707,Истлейг
708,Йорк
709,Каннок
710,Карлисл
711,Карлтон
712,Кастлфорд
713,Кейгли
714,Кембридж
715,Кендал
716,Кенилворт
717,Кентербери
718,Кеттеринг
719,Киддерминстер
720,Кингс-Линн
721,Киркби
722,Клактон-Он-Си
723,Ковентри
724,Колчестер
725,Корби
726,Кристчерч
727,Кросби
728,Кроули
729,Крю
730,Ланкастер
731,Лаустофт
732,Лейг
733,Ливерпуль
734,Лидс
735,Линкольн
736,Литам-Сант-Аннес
737,Литерхед
738,Литлгемптон
739,Личфилд
740,Лондон
741,Лугборо
742,Лутон
743,Майденхед
744,Майдстоун
745,Макклесфилд
746,Мансфилд
747,Манчестер
748,Маргейт
749,Миддлсбро
750,Миддлтаун
1924057,Милтон Кинз
763,Минск
751,Морли
752,Наилси
753,Норвич
754,Нортвич
755,Нортгемптон
756,Нортфлит
757,Ноттингем
758,Нунитон
759,Ньюарк
760,Ньюкасл-он-Тайн
761,Ньюкастле-андер-Лим
762,Ньюпорт
3141531,Оксфорд
764,Олдхам
765,Ормскирк
766,Оссетт
767,Падси
768,Пайнтон
769,Пензанк
770,Петерборо
771,Петерли
772,Плимут
773,Портсмут
774,Прескот
775,Престон
776,Пул
777,Рагби
778,Радклифф
779,Райд
780,Рамсгейт
781,Ранкорн
782,Реддитч
783,Редкар
784,Рейгейт
785,Рейли
786,Ридинг
787,Роиал-Тунбридж-Уэллс
788,Ротерхам
789,Рочестер
790,Рошдейл
791,Салфорд
792,Сандерленд
793,Сант-Албанс
794,Сант-Аустель
795,Сант-Хеленс
796,Саттон-ин-Ашфилд
797,Саут-Шилдс
798,Саутгэмптон
799,Саутенд-он-Си
800,Саутпорт
801,Сванли
802,Свиндон
803,Свинтон
804,Севеноакс
805,Сейл
806,Сейлсбури
807,Ситтингборн
808,Сихам
809,Сканторп
810,Скарборо
811,Слоуг
812,Солихалл
813,Стайнс
814,Стаффорд
815,Стенли
816,Стивенейдж
817,Стокпорт
818,Стоктон
819,Стоктон-он-Тис
820,Стоурбридж
821,Стратфорд-он-Эйвон
822,Стретфорд
823,Строуд
824,Татчхем
825,Таунтон
826,Тонбридж
827,Торкуэй
828,Торнаби-он-Тис
829,Траубридж
830,Уайтхейен
831,Урмстон
832,Фалмаут
833,Фарнборо
834,Фарнворт
835,Фарнхем
836,Фейрхам
837,Феликстов
838,Флитвуд
839,Фолькстон
840,Формби
841,Хавант
842,Хаддерсфилд
843,Хазел-Гров
844,Хай-Викомб
845,Халифакс
846,Харлоу
847,Харпенден
848,Харрогейт
849,Хартлепул
850,Хастингс
851,Хатфилд
852,Хейвардс-Хит
853,Хейлсовен
854,Хемел-Хемпстед
855,Херефорд
856,Хертфорд
857,Хивуд
858,Хид
859,Хиндли
860,Хинкли
861,Хойлайк
862,Хорсхем
863,Хоув
864,Хьютон-вит-Роби
865,Чапелтаун
866,Чатхем
867,Челмсфорд
868,Челтенхам
869,Честер
870,Честерфилд
871,Чешант
872,Чичестер
873,Чорли
874,Шеффилд
875,Шипли
876,Шревсбури
877,Эллесмер-Порт
878,Эпсом
879,Эшер
880,Эшфорд
278088,Авимор
278102,Борнмут
278182,Махриханиш
882,Баллимена
883,Бангор
884,Белфаст
885,Колерайн
886,Лондондерри
887,Ньюри
888,Ньютаунабби
890,Абердар
891,Барри
892,Врексхам
893,Кардифф
894,Керфилли
895,Мертир-Тидвил
896,Порт Талбот
897,Рондда
898,Сванси
900,Абердин
901,Айрдри
902,Арброат
903,Глазго
904,Гринок
905,Данди
906,Данфермлин
907,Думбартон
908,Думфрис
909,Инвернесс
910,Ирвин
911,Ист-Килбрайд
912,Камберналд
913,Килмарнок
914,Кирккалди
915,Коатбридж
916,Мотервелл
917,Паисли
918,Перт
919,Ренфро
920,Стирлинг
921,Фалкирк
922,Хамилтон
923,Эдинбург
926,Сольнок
927,Яшберены
929,Печ
931,Байя
932,Кечкемет
933,Кискунфелегихаза
935,Бекешсаба
937,Мишкольц
938,Озд
940,Будапешт
942,Жомбатели
944,Вешпрем
4778176,Мошонмадьяровар
946,Сопрон
948,Залегержег
949,Нагиканиша
951,Татабаня
953,Салготарян
955,Сеглед
957,Ныйрегихаза
959,Дунауйварош
960,Шекесфехервар
962,Дебрецен
963,Хайдубошормены
965,Гионгиос
966,Эгер
968,Сегед
969,Сентес
970,Ходмезовасархели
973,Кан-То
974,Рач-Гиа
976,Нам-Динх
977,Хайфон
978,Ханой
980,Вунг-Тау
981,Сайгон
983,Дананг
984,Нячанг
985,Пхан-Тхит
986,Туи-Хоа
988,Винь
989,Хуэ
991,Хон-Гаи
993,Плейку
996,Гонаивес
998,Джереми
1000,Порт-де-Пакс
1002,Порт-о-Пренс
1004,Лес-Кайес
1006,Джакмель
1009,Пойнт-а-Питр
1011,Бассе-Терре
1014,Берлин
1016,Бранденбург
1017,Котбус
1018,Потсдам
1019,Франкфурт-на-Одере
1021,Висмар
1022,Грейфсвальд
1023,Гюстров
1024,Нойебранденбург
1025,Росток
1026,Шверин
1027,Штральзунд
1029,Баутцен
1030,Герлиц
1031,Дрезден
1032,Лейпциг
1033,Мейссен
1034,Пирна
1035,Плауэн
1036,Радебюль
1037,Риса
1038,Фрейтал
1039,Хемниц
1040,Хойерсверда
1041,Цвикау
1042,Циттау
1044,Бернбург
1045,Вейссенфельс
1046,Виттенберг
10501439,Волмирстэдт
1047,Дессау
1048,Зейтз
1049,Магдебург
1050,Мерсебург
1051,Халберштадт
1052,Шонебек
1054,Альтенбург
1055,Веймар
1056,Вернигероде
1057,Гера
1058,Гота
1059,Йена
1060,Мёлхаусен
7592385,Майнинген
1061,Нордхаузен
1062,Эизенах
1063,Эрфурт
1065,Амберг
1066,Аугсбург
1067,Ашхаффенбург
1068,Бамберг
5556340,Бургхаузен
1069,Бэйреут
1070,Вейден
1071,Вюрцбург
4285318,Дингольфинг
1072,Ерланген
1073,Ингольштадт
1074,Кемптен
1075,Кобург
1076,Ландсхут
3839871,Нойётинг
1077,Нюрнберг
1078,Пасау
1079,Регенсбург
7718848,Розенхейм
1080,Фурт
1081,Хоф
1082,Швейнфурт
1084,Баден-Баден
1085,Гоппинген
3662512,Гральхейм
1086,Зинделфинген
1087,Карлсруэ
1088,Констанц
1089,Людвигсбург
1090,Мангейм
1091,Пфорзхейм
7718155,Роттвайл
1092,Рютлинген
7718164,Туттлинген
1093,Тюбинген
1094,Ульм
7718175,Филлинген-Швеннинген
1095,Фрейберг
1096,Фридрихсхафен
1097,Хейдельберг
1098,Хейденхейм-ан-дер-Бренц
1099,Хейлбронн
1100,Швабиш-Гмунд
1101,Штутгарт
1102,Эсслинген
1104,Бремен
1105,Бремерхавен
1107,Гамбург
278097,Ауе
278098,Бад Киссинген
278099,Бад Херсфельд
278106,Бремерхафен
278110,Вайден
278111,Вайсенбург
278114,Варен
278122,Гарделеген
278125,Геттинген
278134,Дортмунд
278140,Засниц
278154,Кельн
278174,Линген
278189,Мюльдорф
278190,Мюнхен
278195,Ольденбург
278203,Плауен
278239,Тетеров
278260,Фрайбург
278267,Хузум
1109,Бад-Хомбург-вор-дер-Хох
1110,Висбаден
1111,Гиссен
1112,Дармштадт
1113,Кассель
1114,Марбург-ан-дер-Лан
1115,Оффенбах
1116,Руссельшейм
1117,Франкфурт-на-Майне
1118,Фульда
1119,Ханау
4285698,Salzgitter
4285678,Брауншвейг
1121,Вильгельмсхавен
1122,Волфенбуттель
1123,Вольфсбург
1124,Ганновер
1125,Гослар
1126,Готтинген
1127,Дельменхорст
1128,Куксхавен
1129,Лунебург
1130,Нордхорн
1131,Олденбург
1132,Оснабрюк
1133,Селл
1134,Хамельн
1135,Хильдешейм
1136,Эмден
1138,Бад-Крейцнах
1139,Вормс
1140,Кайзерслаутерн
1141,Кобленц
1142,Людвигшафен
1143,Майнц
1144,Ньюштадт-ан-дер-Вейнштрассе
1145,Пирмасенс
1146,Спейер
1147,Трир
1148,Франкенталь
3024146,Саарлэнд
1150,Ньюнкирхен
1151,Саарбрюкен
4049698,Beckum
1153,Аахен
1154,Айзерлон
1155,Ален
1156,Бад-Зальцуфлен
1157,Бергиш-Гладбах
1158,Билефельд
1159,Бонн
1160,Бохольт
1161,Бохум
1162,Брул
1163,Весел
1164,Вирсен
1165,Виттен
1166,Вупперталь
1167,Гельзенкирхен
1168,Гуммерсбах
1169,Гутерсло
1170,Детмольд
1171,Дойсбург
2331847,Дортмунд
1172,Дурен
1173,Дюссельдорф
1193,Зиген
1174,Золинген
1175,Кёльн
1176,Крефельд
1177,Леверкузен
1178,Липпштадт
1179,Лунен
1180,Люденсхейд
1181,Малхейм-ан-дер-Рур
1182,Марл
1183,Минден
1184,Монхенгладбах
1185,Мюнстер
7717879,Нидеркассель
1186,Ньюсс
1187,Оберхаузен
1188,Падерборн
1189,Ратинген
1190,Рейн
1191,Ремшейд
1192,Сест
1194,Стендаль
1195,Хаген
7718218,Хамм
1196,Харт
1197,Херн
1198,Херфорд
1199,Эскирхен
1200,Эссен
1202,Киль
1203,Любек
5640607,Ноймюнстер
1204,Фленсбург
1205,Эльмсхорн
1208,Апельдоорн
1209,Арнхем
1210,Нижмеген
1211,Реден
1212,Эд
1214,Гронинген
1216,Эммен
1218,Венло
1219,Керкрад
1220,Маастрихт
1221,Хеерлен
1223,Альмело
1224,Девентер
1225,Хенгело
1226,Эншед
1228,Алькмаар
1229,Амстельвеен
1230,Амстердам
1231,Велсен
1232,Ден-Хельдер
1233,Хаарлем
1234,Хилверсум
1236,Бреда
1237,Тилбург
1238,Хелмонд
1239,Эйндховен
1241,Амерсфоорт
1242,Зейст
1243,Утрехт
1245,Лееварден
1247,Влаардинген
1248,Гуда
1249,Дельфт
1250,Дордрехт
1251,Заандам
1252,Зволь
1253,Лейден
1254,Роттердам
1255,Хаге
1256,Шевенинген
1257,Шидам
2567466,Тегусигальпа
279136,Гонконг
1260,Патры
1262,Афины
1263,Пирей
1265,Драма
1267,Александруполис
1269,Хания
1271,Иоаннина
1273,Ираклион
1275,Кавалла
1277,Волос
1279,Фессалоники
6128656,Керкира
1282,Авадхара
1283,Гагра
1284,Гали
1285,Гудаута
1286,Гульрипш
1287,Новый Афон
1288,Очамчиров
1289,Пицунда
1290,Сухуми
1291,Ткварчели
1293,Батуми
1294,Кобулети
1295,Хуло
1297,Абастумани
1298,Абаша
1299,Агара
1300,Адигени
1301,Амбролаури
1302,Аспиндза
1303,Ахалкалаки
1304,Ахалцихе
1305,Ахмета
1306,Бакуриани
1307,Богдановка
1308,Болниси
1309,Боржоми
1310,Вани
1311,Гардабани
1312,Гегечкори
1313,Гори
1314,Гурджаани
1315,Джвари
1316,Дманиси
1317,Душети
1318,Зестафони
1319,Зугдиди
1320,Казбеги
1321,Карели
1322,Каспи
1323,Кваиси
1324,Кварели
1325,Коджори
1326,Кутаиси
1327,Лагодехи
1328,Ланчхути
1329,Ленингори
1330,Лентехи
1331,Марнеули
1332,Махарадзе
1333,Маяковский
1334,Местиа
1335,Они
1336,Орджоникидзе
1337,Пасанаури
1338,Поти
1339,Рустави
1340,Сагареджо
1341,Самтредиа
1342,Сачхере
1343,Сигнахи
1344,Тбилиси
1345,Телави
